date,ward_code,ward_name,crime_type,severity,ipc_section
2022-05-27,R/C,Borivali,Theft,High,IPC 464
2022-05-27,G/N,Dharavi,Chain Snatching,Medium,IPC 468
2022-05-27,H/E,Bandra East,Extortion,Low,IPC 333
2022-05-27,L,Kurla,Assault,Medium,IPC 417
2022-05-27,E,Byculla,Chain Snatching,High,IPC 421
2022-05-28,D,Malabar Hill,Theft,Medium,IPC 325
2022-05-28,N,Ghatkopar,Assault,Medium,IPC 472
2022-05-28,R/C,Borivali,Assault,Medium,IPC 321
2022-05-28,K/W,Andheri West,Theft,Low,IPC 453
2022-05-28,H/E,Bandra East,Chain Snatching,High,IPC 428
2022-05-28,L,Kurla,Theft,Medium,IPC 472
2022-05-28,H/E,Bandra East,Extortion,Medium,IPC 354
2022-05-28,G/N,Dharavi,Chain Snatching,Low,IPC 449
2022-05-28,F/N,Matunga,Burglary,Low,IPC 499
2022-05-28,L,Kurla,Extortion,High,IPC 321
2022-05-28,K/W,Andheri West,Chain Snatching,Low,IPC 429
2022-05-28,H/E,Bandra East,Chain Snatching,Medium,IPC 400
2022-05-28,K/W,Andheri West,Chain Snatching,Low,IPC 477
2022-05-28,A,Colaba/Fort,Cyber Fraud,Low,IPC 489
2022-05-28,G/N,Dharavi,Theft,High,IPC 455
2022-05-28,D,Malabar Hill,Chain Snatching,Medium,IPC 342
2022-05-28,M/E,Govandi,Burglary,Low,IPC 368
2022-05-28,R/C,Borivali,Extortion,Low,IPC 419
2022-05-28,A,Colaba/Fort,Burglary,Medium,IPC 439
2022-05-28,H/E,Bandra East,Chain Snatching,Medium,IPC 482
2022-05-28,L,Kurla,Assault,High,IPC 315
2022-05-29,G/N,Dharavi,Burglary,Low,IPC 350
2022-05-29,N,Ghatkopar,Chain Snatching,Low,IPC 405
2022-05-29,L,Kurla,Theft,Medium,IPC 397
2022-05-29,H/E,Bandra East,Cyber Fraud,Low,IPC 476
2022-05-29,E,Byculla,Extortion,Low,IPC 373
2022-05-29,F/N,Matunga,Assault,Medium,IPC 481
2022-05-29,N,Ghatkopar,Cyber Fraud,High,IPC 397
2022-05-29,M/E,Govandi,Cyber Fraud,High,IPC 393
2022-05-29,H/E,Bandra East,Cyber Fraud,High,IPC 338
2022-05-29,D,Malabar Hill,Theft,Low,IPC 427
2022-05-29,A,Colaba/Fort,Chain Snatching,Low,IPC 324
2022-05-29,E,Byculla,Cyber Fraud,Medium,IPC 491
2022-05-29,L,Kurla,Extortion,High,IPC 439
2022-05-29,K/W,Andheri West,Burglary,Low,IPC 387
2022-05-29,K/W,Andheri West,Chain Snatching,Medium,IPC 311
2022-05-30,R/C,Borivali,Cyber Fraud,Medium,IPC 302
2022-05-30,R/C,Borivali,Assault,Medium,IPC 439
2022-05-30,K/W,Andheri West,Burglary,Medium,IPC 437
2022-05-30,K/W,Andheri West,Cyber Fraud,Low,IPC 413
2022-05-30,K/W,Andheri West,Assault,Low,IPC 376
2022-05-30,G/N,Dharavi,Chain Snatching,High,IPC 381
2022-05-30,G/N,Dharavi,Assault,Low,IPC 491
2022-05-30,H/E,Bandra East,Extortion,High,IPC 390
2022-05-30,L,Kurla,Chain Snatching,High,IPC 412
2022-05-30,H/E,Bandra East,Extortion,Low,IPC 465
2022-05-30,H/E,Bandra East,Theft,Low,IPC 411
2022-05-30,F/N,Matunga,Theft,Medium,IPC 337
2022-05-30,L,Kurla,Extortion,Medium,IPC 478
2022-05-30,A,Colaba/Fort,Theft,Medium,IPC 479
2022-05-30,H/E,Bandra East,Cyber Fraud,Medium,IPC 319
2022-05-30,N,Ghatkopar,Theft,Low,IPC 384
2022-05-31,F/N,Matunga,Chain Snatching,Medium,IPC 429
2022-05-31,F/N,Matunga,Assault,Medium,IPC 476
2022-05-31,G/N,Dharavi,Assault,High,IPC 448
2022-05-31,H/E,Bandra East,Burglary,High,IPC 459
2022-05-31,R/C,Borivali,Cyber Fraud,Medium,IPC 301
2022-05-31,L,Kurla,Cyber Fraud,Medium,IPC 451
2022-05-31,A,Colaba/Fort,Theft,High,IPC 377
2022-05-31,N,Ghatkopar,Burglary,Medium,IPC 410
2022-05-31,H/E,Bandra East,Theft,Medium,IPC 400
2022-05-31,H/E,Bandra East,Assault,Low,IPC 384
2022-05-31,D,Malabar Hill,Burglary,Medium,IPC 413
2022-05-31,R/C,Borivali,Burglary,Medium,IPC 460
2022-05-31,E,Byculla,Theft,Low,IPC 467
2022-05-31,R/C,Borivali,Burglary,Low,IPC 433
2022-05-31,N,Ghatkopar,Theft,High,IPC 414
2022-05-31,N,Ghatkopar,Cyber Fraud,High,IPC 397
2022-05-31,D,Malabar Hill,Extortion,Medium,IPC 437
2022-05-31,A,Colaba/Fort,Chain Snatching,High,IPC 311
2022-05-31,D,Malabar Hill,Theft,Medium,IPC 434
2022-05-31,E,Byculla,Chain Snatching,High,IPC 460
2022-06-01,R/C,Borivali,Theft,Medium,IPC 360
2022-06-01,M/E,Govandi,Theft,Low,IPC 462
2022-06-01,M/E,Govandi,Extortion,High,IPC 338
2022-06-01,A,Colaba/Fort,Extortion,Low,IPC 386
2022-06-01,M/E,Govandi,Theft,High,IPC 305
2022-06-01,M/E,Govandi,Burglary,Low,IPC 410
2022-06-01,R/C,Borivali,Cyber Fraud,High,IPC 347
2022-06-01,A,Colaba/Fort,Extortion,High,IPC 426
2022-06-01,A,Colaba/Fort,Cyber Fraud,Low,IPC 457
2022-06-01,D,Malabar Hill,Chain Snatching,High,IPC 370
2022-06-01,K/W,Andheri West,Extortion,Medium,IPC 484
2022-06-01,A,Colaba/Fort,Extortion,High,IPC 402
2022-06-01,A,Colaba/Fort,Cyber Fraud,Medium,IPC 313
2022-06-01,G/N,Dharavi,Burglary,Low,IPC 310
2022-06-01,G/N,Dharavi,Cyber Fraud,Medium,IPC 428
2022-06-01,K/W,Andheri West,Chain Snatching,Medium,IPC 436
2022-06-01,L,Kurla,Assault,High,IPC 316
2022-06-02,D,Malabar Hill,Burglary,High,IPC 435
2022-06-02,G/N,Dharavi,Burglary,Low,IPC 491
2022-06-02,A,Colaba/Fort,Extortion,High,IPC 426
2022-06-02,R/C,Borivali,Assault,High,IPC 319
2022-06-02,H/E,Bandra East,Assault,High,IPC 312
2022-06-02,D,Malabar Hill,Assault,Medium,IPC 407
2022-06-02,M/E,Govandi,Assault,Medium,IPC 303
2022-06-02,E,Byculla,Theft,Medium,IPC 495
2022-06-02,G/N,Dharavi,Burglary,Low,IPC 399
2022-06-02,E,Byculla,Extortion,High,IPC 394
2022-06-03,L,Kurla,Burglary,Low,IPC 438
2022-06-03,F/N,Matunga,Chain Snatching,High,IPC 353
2022-06-03,A,Colaba/Fort,Assault,Medium,IPC 496
2022-06-03,A,Colaba/Fort,Extortion,High,IPC 309
2022-06-03,M/E,Govandi,Extortion,Medium,IPC 436
2022-06-03,E,Byculla,Cyber Fraud,Medium,IPC 444
2022-06-03,D,Malabar Hill,Cyber Fraud,Low,IPC 378
2022-06-03,R/C,Borivali,Chain Snatching,High,IPC 401
2022-06-03,G/N,Dharavi,Extortion,Medium,IPC 453
2022-06-03,N,Ghatkopar,Assault,Low,IPC 368
2022-06-03,K/W,Andheri West,Theft,High,IPC 464
2022-06-03,H/E,Bandra East,Chain Snatching,Medium,IPC 365
2022-06-04,K/W,Andheri West,Extortion,Low,IPC 412
2022-06-04,M/E,Govandi,Cyber Fraud,Low,IPC 496
2022-06-04,K/W,Andheri West,Cyber Fraud,Medium,IPC 438
2022-06-04,N,Ghatkopar,Assault,High,IPC 303
2022-06-04,F/N,Matunga,Assault,High,IPC 459
2022-06-04,M/E,Govandi,Cyber Fraud,Low,IPC 461
2022-06-04,R/C,Borivali,Cyber Fraud,High,IPC 487
2022-06-04,L,Kurla,Chain Snatching,Medium,IPC 314
2022-06-04,H/E,Bandra East,Cyber Fraud,High,IPC 410
2022-06-04,M/E,Govandi,Theft,Low,IPC 448
2022-06-04,N,Ghatkopar,Cyber Fraud,Medium,IPC 401
2022-06-04,L,Kurla,Extortion,Medium,IPC 489
2022-06-04,A,Colaba/Fort,Burglary,High,IPC 357
2022-06-04,M/E,Govandi,Burglary,Low,IPC 328
2022-06-04,E,Byculla,Chain Snatching,Low,IPC 495
2022-06-04,L,Kurla,Burglary,Low,IPC 417
2022-06-04,G/N,Dharavi,Burglary,Medium,IPC 449
2022-06-04,K/W,Andheri West,Extortion,Medium,IPC 395
2022-06-04,R/C,Borivali,Extortion,Low,IPC 361
2022-06-04,E,Byculla,Cyber Fraud,Low,IPC 391
2022-06-04,F/N,Matunga,Assault,Low,IPC 492
2022-06-04,M/E,Govandi,Cyber Fraud,Low,IPC 349
2022-06-05,D,Malabar Hill,Assault,Medium,IPC 370
2022-06-05,R/C,Borivali,Cyber Fraud,High,IPC 381
2022-06-05,D,Malabar Hill,Cyber Fraud,Medium,IPC 300
2022-06-05,G/N,Dharavi,Cyber Fraud,Medium,IPC 350
2022-06-05,G/N,Dharavi,Burglary,Medium,IPC 302
2022-06-05,K/W,Andheri West,Theft,High,IPC 334
2022-06-05,K/W,Andheri West,Assault,Low,IPC 307
2022-06-05,F/N,Matunga,Chain Snatching,Low,IPC 454
2022-06-05,K/W,Andheri West,Theft,Medium,IPC 319
2022-06-05,L,Kurla,Chain Snatching,Medium,IPC 443
2022-06-05,M/E,Govandi,Assault,Low,IPC 464
2022-06-05,E,Byculla,Assault,Low,IPC 494
2022-06-05,F/N,Matunga,Assault,Low,IPC 435
2022-06-06,H/E,Bandra East,Burglary,High,IPC 429
2022-06-06,F/N,Matunga,Cyber Fraud,Medium,IPC 365
2022-06-06,G/N,Dharavi,Burglary,High,IPC 318
2022-06-06,K/W,Andheri West,Extortion,Medium,IPC 380
2022-06-06,E,Byculla,Cyber Fraud,Medium,IPC 427
2022-06-06,D,Malabar Hill,Cyber Fraud,Low,IPC 326
2022-06-06,H/E,Bandra East,Assault,High,IPC 461
2022-06-07,E,Byculla,Burglary,Medium,IPC 421
2022-06-07,H/E,Bandra East,Theft,Low,IPC 468
2022-06-07,L,Kurla,Assault,Medium,IPC 383
2022-06-07,G/N,Dharavi,Burglary,High,IPC 473
2022-06-07,F/N,Matunga,Extortion,High,IPC 449
2022-06-07,F/N,Matunga,Cyber Fraud,Medium,IPC 446
2022-06-07,E,Byculla,Chain Snatching,High,IPC 421
2022-06-07,N,Ghatkopar,Assault,Medium,IPC 341
2022-06-08,L,Kurla,Burglary,High,IPC 410
2022-06-08,F/N,Matunga,Assault,High,IPC 388
2022-06-08,F/N,Matunga,Assault,Medium,IPC 332
2022-06-08,K/W,Andheri West,Extortion,Medium,IPC 495
2022-06-08,L,Kurla,Assault,Low,IPC 385
2022-06-08,K/W,Andheri West,Theft,High,IPC 332
2022-06-08,R/C,Borivali,Chain Snatching,High,IPC 498
2022-06-08,R/C,Borivali,Burglary,High,IPC 435
2022-06-08,G/N,Dharavi,Theft,Low,IPC 403
2022-06-08,E,Byculla,Chain Snatching,High,IPC 306
2022-06-08,D,Malabar Hill,Assault,Medium,IPC 496
2022-06-08,H/E,Bandra East,Burglary,Medium,IPC 422
2022-06-08,L,Kurla,Cyber Fraud,Medium,IPC 411
2022-06-08,K/W,Andheri West,Burglary,Low,IPC 443
2022-06-08,N,Ghatkopar,Extortion,Medium,IPC 478
2022-06-08,F/N,Matunga,Burglary,Low,IPC 338
2022-06-08,N,Ghatkopar,Extortion,High,IPC 356
2022-06-08,D,Malabar Hill,Theft,Low,IPC 401
2022-06-08,L,Kurla,Cyber Fraud,Medium,IPC 464
2022-06-09,G/N,Dharavi,Theft,Medium,IPC 364
2022-06-09,D,Malabar Hill,Theft,High,IPC 428
2022-06-09,D,Malabar Hill,Chain Snatching,Medium,IPC 405
2022-06-09,E,Byculla,Burglary,Low,IPC 396
2022-06-09,D,Malabar Hill,Assault,Low,IPC 355
2022-06-09,E,Byculla,Burglary,Low,IPC 368
2022-06-09,E,Byculla,Extortion,Medium,IPC 454
2022-06-09,A,Colaba/Fort,Chain Snatching,Medium,IPC 379
2022-06-09,K/W,Andheri West,Chain Snatching,Medium,IPC 310
2022-06-09,A,Colaba/Fort,Cyber Fraud,Medium,IPC 498
2022-06-09,E,Byculla,Chain Snatching,Medium,IPC 445
2022-06-09,A,Colaba/Fort,Chain Snatching,Medium,IPC 493
2022-06-09,M/E,Govandi,Assault,High,IPC 353
2022-06-09,N,Ghatkopar,Cyber Fraud,Low,IPC 427
2022-06-09,N,Ghatkopar,Cyber Fraud,Medium,IPC 494
2022-06-09,E,Byculla,Burglary,High,IPC 353
2022-06-10,L,Kurla,Chain Snatching,Low,IPC 393
2022-06-10,G/N,Dharavi,Chain Snatching,High,IPC 439
2022-06-10,M/E,Govandi,Theft,Medium,IPC 364
2022-06-10,M/E,Govandi,Cyber Fraud,Medium,IPC 459
2022-06-10,F/N,Matunga,Assault,High,IPC 326
2022-06-10,A,Colaba/Fort,Cyber Fraud,Low,IPC 310
2022-06-10,L,Kurla,Cyber Fraud,Medium,IPC 399
2022-06-10,E,Byculla,Cyber Fraud,Low,IPC 361
2022-06-10,N,Ghatkopar,Extortion,Low,IPC 311
2022-06-10,H/E,Bandra East,Burglary,Low,IPC 372
2022-06-10,H/E,Bandra East,Assault,Medium,IPC 367
2022-06-10,H/E,Bandra East,Burglary,Low,IPC 489
2022-06-10,N,Ghatkopar,Burglary,Medium,IPC 373
2022-06-10,F/N,Matunga,Theft,Medium,IPC 363
2022-06-10,F/N,Matunga,Extortion,High,IPC 432
2022-06-10,A,Colaba/Fort,Burglary,Medium,IPC 450
2022-06-10,A,Colaba/Fort,Assault,Medium,IPC 454
2022-06-11,H/E,Bandra East,Extortion,Medium,IPC 411
2022-06-11,N,Ghatkopar,Assault,Medium,IPC 436
2022-06-11,M/E,Govandi,Burglary,Low,IPC 325
2022-06-11,D,Malabar Hill,Chain Snatching,High,IPC 457
2022-06-11,K/W,Andheri West,Theft,Low,IPC 394
2022-06-11,L,Kurla,Assault,Low,IPC 440
2022-06-11,M/E,Govandi,Cyber Fraud,Medium,IPC 426
2022-06-11,K/W,Andheri West,Cyber Fraud,Medium,IPC 458
2022-06-11,D,Malabar Hill,Theft,Low,IPC 464
2022-06-11,E,Byculla,Theft,Low,IPC 330
2022-06-11,N,Ghatkopar,Burglary,Medium,IPC 305
2022-06-11,N,Ghatkopar,Theft,Low,IPC 320
2022-06-12,L,Kurla,Burglary,Medium,IPC 324
2022-06-12,H/E,Bandra East,Burglary,Medium,IPC 456
2022-06-12,D,Malabar Hill,Assault,Medium,IPC 458
2022-06-12,N,Ghatkopar,Assault,Medium,IPC 426
2022-06-12,E,Byculla,Cyber Fraud,Medium,IPC 317
2022-06-12,L,Kurla,Assault,Low,IPC 409
2022-06-12,K/W,Andheri West,Burglary,Low,IPC 354
2022-06-12,E,Byculla,Assault,Medium,IPC 310
2022-06-12,H/E,Bandra East,Extortion,Low,IPC 370
2022-06-12,E,Byculla,Burglary,High,IPC 306
2022-06-12,A,Colaba/Fort,Chain Snatching,Low,IPC 385
2022-06-12,A,Colaba/Fort,Cyber Fraud,High,IPC 303
2022-06-12,N,Ghatkopar,Burglary,High,IPC 342
2022-06-12,F/N,Matunga,Cyber Fraud,Low,IPC 378
2022-06-12,N,Ghatkopar,Burglary,Low,IPC 364
2022-06-12,F/N,Matunga,Theft,Medium,IPC 302
2022-06-12,N,Ghatkopar,Assault,Low,IPC 425
2022-06-12,A,Colaba/Fort,Theft,Low,IPC 377
2022-06-12,A,Colaba/Fort,Burglary,Low,IPC 495
2022-06-12,D,Malabar Hill,Burglary,High,IPC 500
2022-06-12,G/N,Dharavi,Cyber Fraud,Low,IPC 323
2022-06-12,R/C,Borivali,Chain Snatching,Low,IPC 456
2022-06-13,F/N,Matunga,Assault,High,IPC 433
2022-06-13,E,Byculla,Assault,High,IPC 496
2022-06-13,A,Colaba/Fort,Extortion,Medium,IPC 314
2022-06-13,K/W,Andheri West,Chain Snatching,High,IPC 427
2022-06-13,F/N,Matunga,Theft,Medium,IPC 361
2022-06-13,H/E,Bandra East,Theft,High,IPC 370
2022-06-13,H/E,Bandra East,Theft,Medium,IPC 380
2022-06-13,D,Malabar Hill,Extortion,High,IPC 494
2022-06-13,M/E,Govandi,Cyber Fraud,Medium,IPC 415
2022-06-13,F/N,Matunga,Theft,Medium,IPC 444
2022-06-13,F/N,Matunga,Assault,Medium,IPC 350
2022-06-13,K/W,Andheri West,Assault,High,IPC 447
2022-06-13,K/W,Andheri West,Extortion,Medium,IPC 323
2022-06-13,M/E,Govandi,Chain Snatching,Medium,IPC 305
2022-06-13,G/N,Dharavi,Theft,Low,IPC 498
2022-06-13,E,Byculla,Theft,Low,IPC 439
2022-06-13,L,Kurla,Cyber Fraud,Low,IPC 494
2022-06-13,H/E,Bandra East,Theft,Medium,IPC 395
2022-06-13,E,Byculla,Chain Snatching,Medium,IPC 307
2022-06-14,E,Byculla,Chain Snatching,High,IPC 393
2022-06-14,H/E,Bandra East,Assault,Low,IPC 455
2022-06-14,N,Ghatkopar,Extortion,Low,IPC 360
2022-06-14,R/C,Borivali,Burglary,High,IPC 300
2022-06-14,R/C,Borivali,Extortion,Medium,IPC 406
2022-06-15,D,Malabar Hill,Burglary,Medium,IPC 310
2022-06-15,R/C,Borivali,Assault,High,IPC 354
2022-06-15,G/N,Dharavi,Chain Snatching,High,IPC 427
2022-06-15,G/N,Dharavi,Burglary,Medium,IPC 482
2022-06-15,M/E,Govandi,Assault,Medium,IPC 350
2022-06-15,A,Colaba/Fort,Cyber Fraud,Low,IPC 473
2022-06-15,M/E,Govandi,Cyber Fraud,High,IPC 451
2022-06-15,H/E,Bandra East,Assault,Medium,IPC 492
2022-06-15,D,Malabar Hill,Extortion,Low,IPC 423
2022-06-15,R/C,Borivali,Chain Snatching,High,IPC 423
2022-06-15,A,Colaba/Fort,Assault,High,IPC 417
2022-06-15,K/W,Andheri West,Extortion,High,IPC 345
2022-06-15,K/W,Andheri West,Theft,Medium,IPC 363
2022-06-15,L,Kurla,Cyber Fraud,High,IPC 451
2022-06-15,H/E,Bandra East,Theft,Medium,IPC 443
2022-06-15,E,Byculla,Cyber Fraud,Medium,IPC 488
2022-06-15,K/W,Andheri West,Assault,Medium,IPC 474
2022-06-15,F/N,Matunga,Cyber Fraud,High,IPC 499
2022-06-15,L,Kurla,Chain Snatching,High,IPC 414
2022-06-15,F/N,Matunga,Chain Snatching,Low,IPC 469
2022-06-16,H/E,Bandra East,Assault,Low,IPC 409
2022-06-16,H/E,Bandra East,Cyber Fraud,Medium,IPC 309
2022-06-16,D,Malabar Hill,Theft,High,IPC 455
2022-06-16,L,Kurla,Cyber Fraud,Medium,IPC 494
2022-06-16,K/W,Andheri West,Burglary,Low,IPC 429
2022-06-16,R/C,Borivali,Cyber Fraud,High,IPC 356
2022-06-16,A,Colaba/Fort,Theft,Medium,IPC 306
2022-06-16,K/W,Andheri West,Extortion,Low,IPC 479
2022-06-16,M/E,Govandi,Chain Snatching,Medium,IPC 335
2022-06-16,A,Colaba/Fort,Theft,Medium,IPC 302
2022-06-16,K/W,Andheri West,Assault,Low,IPC 411
2022-06-16,F/N,Matunga,Chain Snatching,High,IPC 325
2022-06-16,R/C,Borivali,Theft,Medium,IPC 445
2022-06-16,L,Kurla,Chain Snatching,High,IPC 369
2022-06-16,G/N,Dharavi,Chain Snatching,Low,IPC 494
2022-06-16,E,Byculla,Chain Snatching,High,IPC 347
2022-06-16,E,Byculla,Extortion,Low,IPC 404
2022-06-16,D,Malabar Hill,Assault,Low,IPC 386
2022-06-16,H/E,Bandra East,Theft,Low,IPC 354
2022-06-16,G/N,Dharavi,Extortion,High,IPC 356
2022-06-17,L,Kurla,Assault,Medium,IPC 457
2022-06-17,M/E,Govandi,Burglary,High,IPC 418
2022-06-17,K/W,Andheri West,Burglary,Medium,IPC 397
2022-06-17,H/E,Bandra East,Extortion,High,IPC 383
2022-06-17,F/N,Matunga,Extortion,High,IPC 451
2022-06-17,A,Colaba/Fort,Chain Snatching,High,IPC 374
2022-06-17,G/N,Dharavi,Assault,Medium,IPC 449
2022-06-17,G/N,Dharavi,Burglary,High,IPC 398
2022-06-18,D,Malabar Hill,Cyber Fraud,High,IPC 430
2022-06-18,G/N,Dharavi,Assault,Medium,IPC 407
2022-06-18,M/E,Govandi,Cyber Fraud,Low,IPC 301
2022-06-18,L,Kurla,Burglary,Medium,IPC 394
2022-06-18,H/E,Bandra East,Assault,Low,IPC 389
2022-06-18,A,Colaba/Fort,Cyber Fraud,Low,IPC 365
2022-06-18,G/N,Dharavi,Assault,Medium,IPC 471
2022-06-18,M/E,Govandi,Assault,Low,IPC 355
2022-06-18,F/N,Matunga,Chain Snatching,High,IPC 473
2022-06-18,H/E,Bandra East,Assault,Medium,IPC 497
2022-06-18,E,Byculla,Burglary,Low,IPC 447
2022-06-18,R/C,Borivali,Cyber Fraud,Low,IPC 464
2022-06-18,L,Kurla,Assault,Medium,IPC 310
2022-06-18,M/E,Govandi,Extortion,Low,IPC 434
2022-06-18,N,Ghatkopar,Cyber Fraud,High,IPC 485
2022-06-18,E,Byculla,Theft,High,IPC 493
2022-06-18,L,Kurla,Burglary,Low,IPC 348
2022-06-18,L,Kurla,Burglary,High,IPC 485
2022-06-18,D,Malabar Hill,Extortion,Low,IPC 469
2022-06-18,A,Colaba/Fort,Chain Snatching,High,IPC 457
2022-06-18,E,Byculla,Extortion,High,IPC 425
2022-06-18,R/C,Borivali,Theft,High,IPC 498
2022-06-18,H/E,Bandra East,Cyber Fraud,Low,IPC 369
2022-06-18,E,Byculla,Burglary,Medium,IPC 348
2022-06-19,R/C,Borivali,Extortion,Medium,IPC 443
2022-06-19,L,Kurla,Cyber Fraud,Low,IPC 425
2022-06-19,G/N,Dharavi,Theft,High,IPC 389
2022-06-19,H/E,Bandra East,Theft,Low,IPC 498
2022-06-19,G/N,Dharavi,Extortion,Low,IPC 433
2022-06-19,A,Colaba/Fort,Theft,Medium,IPC 381
2022-06-19,R/C,Borivali,Cyber Fraud,Medium,IPC 368
2022-06-19,F/N,Matunga,Burglary,High,IPC 435
2022-06-19,M/E,Govandi,Burglary,Low,IPC 330
2022-06-19,F/N,Matunga,Theft,Medium,IPC 423
2022-06-19,L,Kurla,Theft,Medium,IPC 453
2022-06-19,F/N,Matunga,Chain Snatching,Low,IPC 353
2022-06-19,A,Colaba/Fort,Cyber Fraud,Medium,IPC 460
2022-06-19,N,Ghatkopar,Chain Snatching,High,IPC 376
2022-06-19,D,Malabar Hill,Burglary,Medium,IPC 443
2022-06-19,A,Colaba/Fort,Cyber Fraud,Medium,IPC 397
2022-06-19,E,Byculla,Cyber Fraud,Low,IPC 425
2022-06-19,M/E,Govandi,Extortion,Medium,IPC 432
2022-06-19,R/C,Borivali,Chain Snatching,Low,IPC 480
2022-06-20,G/N,Dharavi,Theft,Medium,IPC 300
2022-06-20,G/N,Dharavi,Cyber Fraud,Medium,IPC 401
2022-06-20,K/W,Andheri West,Theft,High,IPC 442
2022-06-20,D,Malabar Hill,Theft,Low,IPC 312
2022-06-20,R/C,Borivali,Theft,High,IPC 435
2022-06-20,F/N,Matunga,Cyber Fraud,High,IPC 302
2022-06-20,E,Byculla,Assault,High,IPC 428
2022-06-20,E,Byculla,Assault,Low,IPC 412
2022-06-20,K/W,Andheri West,Extortion,Medium,IPC 304
2022-06-20,M/E,Govandi,Cyber Fraud,High,IPC 388
2022-06-20,M/E,Govandi,Burglary,High,IPC 432
2022-06-21,M/E,Govandi,Assault,Medium,IPC 443
2022-06-21,N,Ghatkopar,Theft,Low,IPC 478
2022-06-21,G/N,Dharavi,Extortion,High,IPC 465
2022-06-21,D,Malabar Hill,Extortion,High,IPC 399
2022-06-21,E,Byculla,Assault,Medium,IPC 411
2022-06-21,D,Malabar Hill,Burglary,Medium,IPC 422
2022-06-21,K/W,Andheri West,Cyber Fraud,Medium,IPC 308
2022-06-21,H/E,Bandra East,Burglary,High,IPC 348
2022-06-21,H/E,Bandra East,Burglary,Medium,IPC 436
2022-06-21,M/E,Govandi,Chain Snatching,Low,IPC 375
2022-06-21,R/C,Borivali,Burglary,Medium,IPC 460
2022-06-21,K/W,Andheri West,Extortion,Low,IPC 401
2022-06-21,K/W,Andheri West,Theft,High,IPC 431
2022-06-21,M/E,Govandi,Burglary,Low,IPC 344
2022-06-21,L,Kurla,Chain Snatching,High,IPC 486
2022-06-21,A,Colaba/Fort,Burglary,Medium,IPC 321
2022-06-21,L,Kurla,Theft,Low,IPC 456
2022-06-21,K/W,Andheri West,Extortion,Medium,IPC 398
2022-06-21,D,Malabar Hill,Chain Snatching,High,IPC 422
2022-06-22,A,Colaba/Fort,Theft,Medium,IPC 315
2022-06-22,M/E,Govandi,Burglary,Medium,IPC 490
2022-06-22,L,Kurla,Assault,Low,IPC 367
2022-06-22,L,Kurla,Cyber Fraud,Low,IPC 479
2022-06-22,M/E,Govandi,Assault,Medium,IPC 488
2022-06-22,A,Colaba/Fort,Assault,Medium,IPC 347
2022-06-22,A,Colaba/Fort,Extortion,Medium,IPC 379
2022-06-22,M/E,Govandi,Burglary,High,IPC 434
2022-06-22,K/W,Andheri West,Theft,Low,IPC 353
2022-06-22,F/N,Matunga,Theft,High,IPC 322
2022-06-22,R/C,Borivali,Theft,Low,IPC 357
2022-06-22,E,Byculla,Assault,Medium,IPC 469
2022-06-22,M/E,Govandi,Extortion,Medium,IPC 332
2022-06-22,A,Colaba/Fort,Burglary,Low,IPC 476
2022-06-22,D,Malabar Hill,Theft,Medium,IPC 313
2022-06-22,A,Colaba/Fort,Chain Snatching,Medium,IPC 449
2022-06-22,R/C,Borivali,Burglary,Low,IPC 440
2022-06-23,K/W,Andheri West,Theft,High,IPC 402
2022-06-23,F/N,Matunga,Extortion,High,IPC 328
2022-06-23,A,Colaba/Fort,Theft,High,IPC 404
2022-06-23,L,Kurla,Assault,High,IPC 426
2022-06-23,N,Ghatkopar,Theft,Medium,IPC 377
2022-06-23,F/N,Matunga,Chain Snatching,High,IPC 465
2022-06-23,D,Malabar Hill,Assault,Medium,IPC 331
2022-06-23,E,Byculla,Cyber Fraud,Low,IPC 335
2022-06-23,L,Kurla,Theft,Low,IPC 351
2022-06-23,M/E,Govandi,Cyber Fraud,High,IPC 437
2022-06-23,M/E,Govandi,Burglary,High,IPC 413
2022-06-23,E,Byculla,Chain Snatching,High,IPC 376
2022-06-23,E,Byculla,Burglary,Medium,IPC 475
2022-06-23,R/C,Borivali,Extortion,Low,IPC 369
2022-06-23,H/E,Bandra East,Cyber Fraud,Medium,IPC 367
2022-06-23,D,Malabar Hill,Burglary,Low,IPC 365
2022-06-23,F/N,Matunga,Chain Snatching,High,IPC 444
2022-06-23,L,Kurla,Cyber Fraud,Medium,IPC 477
2022-06-24,A,Colaba/Fort,Theft,Low,IPC 329
2022-06-24,H/E,Bandra East,Chain Snatching,High,IPC 320
2022-06-24,N,Ghatkopar,Chain Snatching,Medium,IPC 383
2022-06-24,R/C,Borivali,Theft,Low,IPC 314
2022-06-24,N,Ghatkopar,Burglary,Low,IPC 380
2022-06-24,F/N,Matunga,Chain Snatching,High,IPC 442
2022-06-25,D,Malabar Hill,Assault,Low,IPC 372
2022-06-25,M/E,Govandi,Extortion,High,IPC 359
2022-06-25,K/W,Andheri West,Burglary,High,IPC 397
2022-06-25,D,Malabar Hill,Assault,Medium,IPC 467
2022-06-25,A,Colaba/Fort,Extortion,Medium,IPC 419
2022-06-25,H/E,Bandra East,Cyber Fraud,Medium,IPC 497
2022-06-25,F/N,Matunga,Theft,High,IPC 436
2022-06-25,L,Kurla,Chain Snatching,High,IPC 391
2022-06-25,R/C,Borivali,Extortion,Medium,IPC 363
2022-06-25,G/N,Dharavi,Theft,High,IPC 492
